id,followers,name,popularity,CLASSES,lof_results
5cRffdyXEJzdHnOAQAkr2g,12.0,chromatic reflections,52,50_60_class,1
4NpFxQe2UvRCAjto3JqlSl,1415205.0,Greta Van Fleet,72,70_80_class,1
53ixqKNKVTgtSx3m3DGMA2,13751.0,FKi 1st,53,50_60_class,1
5zC4k86g6y3NsIvUwFVX1G,1204.0,Zen Gaya,53,50_60_class,1
7Dq3oCz43MCuWBRgWTltZI,18039.0,DJ PH DA SERRA,54,50_60_class,1
18RtsuKFWko5JfeMsIi0YP,4547.0,Mad Dogz,53,50_60_class,1
7qvo2lIj7T6DUuIkTzs7Vm,697.0,RESENHV,51,50_60_class,1
44xLFZNn7TzOWooulLGAl4,715.0,Mazili,51,50_60_class,1
0yLlYRbh0O1APfSxtjMRQR,2042.0,MC Ws,52,50_60_class,1
4EMRE0wdcc2xjv1PCmTqUU,959.0,MC Menor MT,51,50_60_class,1
4BbsSamQy6XSByO4O4Nymt,3747.0,MC 3L,66,60_70_class,1
47YlquMeiiivuQ9ur7Dmly,4054.0,Mc Juninho FSF,54,50_60_class,1
1Af7tZT5ll2gtgG4jO1Kxl,282.0,Lou D'Audrey,56,50_60_class,1
61JBbdne26KjmyvOzjloSU,997.0,王忻辰,51,50_60_class,1
5XaRUXHFbgs8LDoYzoPJ1R,526.0,Andy Garcia,53,50_60_class,1
1cAU5q0s8zKdMTNAZ8CJht,14564.0,Ivana Santacruz,51,50_60_class,1
1g0fXhQMHAxlRyIBkCbuE7,186174.0,Matt Simons,68,60_70_class,1
0Vw84RmNTx0QJY2xKfJjMs,14066.0,Finn,56,50_60_class,1
4XW87HXcsYTkdK7IhSy2Kt,27199.0,HAVAL,63,60_70_class,1
5mM9eNte0aWttOiMhPb2dM,62092.0,My Little Pony,53,50_60_class,1
1Dn88PoQjnQgLTOaokePFz,2895.0,Bright Sparks,56,50_60_class,1
1hzfo8twXdOegF3xireCYs,1480243.0,Milky Chance,75,70_80_class,1
6c8akjSeJQw2NYemV6qVT8,900.0,Small Jam,63,60_70_class,1
54mm1vGOZ4DXDYhCQb6niX,2843.0,Rude Boy,52,50_60_class,1
5JYReWgOGu4JKm5pqmACqG,19194.0,Devon Baldwin,53,50_60_class,1
3M8jjXegBsw1lbhPrx5I1W,232.0,El Nejo,51,50_60_class,1
6tKJaNOY6oNVWcegnMMEtt,16761.0,Zac Brown,54,50_60_class,1
7FVnh71Z8lhSppYykLnpJh,78.0,Margith Mathiesen,54,50_60_class,1
7vgGpuiXdNlCmc994PlMlz,23.0,Laureen Conrad,52,50_60_class,1
2aya6KuqjXEhHBqYKsTPLs,9755.0,Rose Villain,56,50_60_class,1
3lDpdwM8KILepMHqBWUhIA,258248.0,The Struts,61,60_70_class,1
1utuqjQ62Vu5Kokk1cY7Jg,1095.0,Max YB,51,50_60_class,1
6HpjNjCZmdoljjATAMaGHH,30.0,Agnes Widell,53,50_60_class,1
2XHa2Sy9IYid9hnQ2YmtGl,3144.0,Shopan,53,50_60_class,1
65IJPn3wYi35Qpov4MXcFr,38.0,Joseph Alphane,57,50_60_class,1
5MYqSmIAMjoiBp8suHqGaA,273.0,Szigeti Aliz,57,50_60_class,1
3npr0emNGSWh2iyRvzEiRI,425.0,Månvarv,57,50_60_class,1
395oAJMtpPY7ovJ9GbFkGQ,289.0,Jeanelle Bolduc,58,50_60_class,1
2n4kqHsrCGaOvVa90vBlXK,170.0,Judithe Abelsen,54,50_60_class,1
3VStI6m5Ig9FAyUaa0lYAP,73663.0,James Otto,51,50_60_class,1
1bhZt10yZVCJfp3HaNxJv8,7580.0,Riovaz,61,60_70_class,1
1PmYWFfzWs4mfVBHxEUut9,297.0,Massaman,51,50_60_class,1
5XQEbbbweicO6g4nCj8TSF,231.0,Ian Girão,54,50_60_class,1
3RTklnRcfHgkQJwFpgOq3t,60935.0,Nevve,65,60_70_class,1
6sRNUITxFooMYE0SjJU4Wf,38.0,8k Sound Library,56,50_60_class,1
1F8NZ8jILDmCFgCaWA2FP8,273.0,Lydia Baskow Trio,51,50_60_class,1
66t8qvy2cOoSxmEjuiRPmf,239.0,Jean DeVoite,52,50_60_class,1
6WPObl7LHD8pWAPPi3yPoP,2804.0,MC Luuh,53,50_60_class,1
26plsJBmW5se3wurhwzaEK,170525.0,Eden Project,55,50_60_class,1
20q3NJtmeKSi3BTnmUFK16,10862.0,The Wellermen,51,50_60_class,1
4GkyqXhLJ5HeSMIx54Fqqm,1770.0,ARGULES,52,50_60_class,1
2fTTmPI3XaJwqM19w5QiRz,1619.0,Alex Banin,57,50_60_class,1
5lwE4ASworJdeRDXu5g9en,2072.0,Harrison Sands,52,50_60_class,1
34IdTgwUmZY7V5J44aFSzR,268.0,Stereo Outdoor Sampling,55,50_60_class,1
6J2XOkGyDdC603Fmf44J5e,70.0,The Relaxation Hub,53,50_60_class,1
0JHx4h8GAtjhmHMQ68iQiU,61945.0,Konfuz,64,60_70_class,1
3Hvx3BM0K4FHBs9J3k8G6V,53479.0,NGEE,67,60_70_class,1
0ndm6JWcrLhnmrbVzSGi0b,8222.0,Sinoda,56,50_60_class,1
3EWxytcxaM0tksU6v3je2Q,34155.0,kiLL edward,51,50_60_class,1
2Qqrew4ZcEwf9NY7UqWGfU,77257.0,ALI,67,60_70_class,1
2biLvSI1dr6gdNAZAnq6z2,469.0,Julia Andersson,53,50_60_class,1
0oouuXi8tdasgUgk520Jy6,38925.0,Will Paquin,53,50_60_class,1
57vWImR43h4CaDao012Ofp,562709.0,Steve Lacy,74,70_80_class,1
3ZXXJ9nO1Dn9B0AJ25eAQY,36468.0,Hamilton Leithauser,51,50_60_class,1
00dwwnz3V4kRfu3UFYpJLz,141901.0,Cherub,62,60_70_class,1
1IJe80moz409PtxW4llPFw,26693.0,Sleepy Fish,61,60_70_class,1
1fxmQsyc2903cWDjXAPHhX,5382.0,Ulug'bek Rahmatullaev,52,50_60_class,1
4VmI5ZXt5FnlYIA8xHCLGH,8243.0,CAL,54,50_60_class,1
1jIVEaq8GmqMYb8nFNAZgb,6760.0,Seezyn,63,60_70_class,1
4tjqHer0BFQbJ1FVyWhffM,13111.0,Marco Luka,53,50_60_class,1
2PJEagPIxaBugeMjIyKVXF,640350.0,Aitch,74,70_80_class,1
4wHZkzWXD9GPr4RQAYjUcv,130154.0,Wild Belle,52,50_60_class,1
0rHiOzaAbw3cCp8D7yjyig,154925.0,Flobots,52,50_60_class,1
4CmWCpaevTZBnw2QHxmBpJ,5397.0,Ryllz,53,50_60_class,1
2MYkLaZHk1Fl0K0xqBK15Y,2623.0,LeviathanJPTV,52,50_60_class,1
0o9qzOHuHkGZ3xMFKpMFkC,106853.0,Black Tiger Sex Machine,52,50_60_class,1
6hR5fuwetYvTHfea4EwHvl,8135.0,Mark Barlow,51,50_60_class,1
2JdZlNYqYJ8xY0a5nFlXdO,4730.0,KYSLINGO,53,50_60_class,1
0FtsMKmZEq8fBWqdSOWtqp,265350.0,03 Greedo,68,60_70_class,1
0jkqzWx5N4y8CmFFiUCkRz,36712.0,MemoTheMafioso,54,50_60_class,1
4LBdlNpHBD8dHPcVCrjSB6,1118.0,Eric D. Johnson,53,50_60_class,1
6WzffCtFJ1iDsAwEV35h6K,11687.0,Tish Hyman,51,50_60_class,1
5nFFSwxKDNlZyHEYl48YTd,2297.0,Nick Strand,53,50_60_class,1
6h2J3dxLnTyURwIUBumKog,761052.0,Rich Gang,57,50_60_class,1
2EnD37GNRe2REqHBKqMnZQ,2691.0,Bslime,51,50_60_class,1
14qypx78D3Jd1mm7c2BqQb,2520.0,T-Shyne,61,60_70_class,1
6J6UF3GqOLdt6f4gfazSzf,15075.0,Ghost Stories,54,50_60_class,1
59d7SdvkSXhrqrPUKF7WYM,92701.0,Dino Warriors,52,50_60_class,1
4ibMmdzDdJ22R2ERJTXSOL,35.0,Jouni Holkeri,52,50_60_class,1
0RaC2hXyniYsju0mCSNz90,5318.0,艾薇,51,50_60_class,1
5vf2wspF7dOG6RmqqdZiiJ,39.0,Nvmb.,56,50_60_class,1
76xrrejizyQpKukBIhnf3D,100165.0,Shadow of Intent,51,50_60_class,1
0Ey8TMIVvT6OSYiblEuyMh,13462.0,Frawley,52,50_60_class,1
2YSzmcSn7vQaFiB2B5LpCB,44460.0,Evann McIntosh,53,50_60_class,1
5LXHT7v9uYGrsyEnL9q9K8,8490.0,Kalaido,51,50_60_class,1
2EuxycvT7R4nOhdAt3OoyM,2170.0,RIP SCOTTY,51,50_60_class,1
55fhWPvDiMpLnE4ZzNXZyW,841098.0,Noah Cyrus,79,70_80_class,1
417ZD7de71arr4uRiyPAi3,2222.0,Rhino,53,50_60_class,1
5lcDGoJUr5WY5bCFAfYbCU,47421.0,KIRBY,55,50_60_class,1
1q4putin60VdRXfDSTl5f3,1162.0,Lotto Ash,51,50_60_class,1
1NxTfbylQiyMQ8yOFxG3x2,28950.0,Dstance,56,50_60_class,1
05KDKIpxshxrB9BMewaCBW,37164.0,Love Regenerator,56,50_60_class,1
4sXi6Uq6IzBaLfFi8wlb3I,69316.0,Hodgy,52,50_60_class,1
5NyCIBCeU080ynEj33S4hC,64166.0,Blu DeTiger,58,50_60_class,1
17aCDXnpzF1XYVe0QrsRvs,8282.0,inverness,52,50_60_class,1
53k2km8u55n9YaJJB7scjX,16648.0,carwash,54,50_60_class,1
4jZfJWTKg0oea9gn2EER4C,4652.0,Geordie Kieffer,51,50_60_class,1
42FzVuyJH8YbkhzWSR2n8E,16533.0,almost monday,51,50_60_class,1
7Hsfh7YZzoyojYWQeMSHID,33197.0,Mia Rodriguez,53,50_60_class,1
3wIkO7KPoP7jhrn7OA4yvG,42.0,Mark Millson,55,50_60_class,1
59TV2OX3lSIlALY4zlFPh4,638.0,SoGone SoFlexy,56,50_60_class,1
1v4YnufenjE9BLAfP90qvt,10927.0,Arcade Player,60,50_60_class,1
1TIIwr7wiRuFavs4zUlYQU,43.0,Boreal Embla,55,50_60_class,1
1V3rUG8q0KGU4wPVS0LIq1,259.0,Artura Ponce Valles,55,50_60_class,1
18djQbUQxMlklEPDlDif6B,21.0,Hector Warrens,54,50_60_class,1
5Ba8tFWpZvPlyOEQmx0E4z,2057.0,Onlife,52,50_60_class,1
2kdaYJfJVIGBaNcMmrg13p,38269.0,Zehra,51,50_60_class,1
6tt0iYnpHERj05WATWRiom,18228.0,Bantu,52,50_60_class,1
66BdiVdIoCkmjVxqQzDlJ0,21633.0,Lucifer Cast,52,50_60_class,1
6Y8GSQuyccM6v2SNNKUZr5,356.0,Arthur White,52,50_60_class,1
1bacSIxMGJgKSpuzxRXpiz,399.0,Simon Neil,53,50_60_class,1
1eucLGnPT27tdEh6MU29wp,19133.0,Marsh,54,50_60_class,1
7EIEvxpeoLo0qpHFpSrxOr,10176.0,RANDALL,51,50_60_class,1
3Ek1EdkcbRFvSDJj9j5JXQ,212683.0,The Baseballs,54,50_60_class,1
57Mmf69hQyTIEZxSCo4k5H,764.0,Réka Ioescu,51,50_60_class,1
2ItJbhjD2B7LxPAdGzLD2O,28.0,Gewittermacher,52,50_60_class,1
1kZRe2EGMf2w9616umnci4,6384.0,Necrojocker,52,50_60_class,1
6IXFZ8obsCsz6YcPuPwSSm,7430.0,Amo Amo,51,50_60_class,1
2VGcECsvRjugsMNJ2bVSsM,410.0,Sleepy Clouds,61,60_70_class,1
7zYmrye7LvmpMkfHWrENu9,914.0,Mike G,53,50_60_class,1
4DROs1Ye9DiLY3X8L7xvl8,2418.0,Andrez Babii,54,50_60_class,1
51wGpVg4Z3lv1IjuZAQjXn,5376.0,Juky San,53,50_60_class,1
67X3gp8Bvmxl4fmYcuX7JG,1364.0,Josep Alba,53,50_60_class,1
7dsYrsCwrZat4t33c7RXPe,280.0,Lihua Zhao,52,50_60_class,1
3vVw6m3rihy77VuqxApdLA,366.0,Blurred Figures,57,50_60_class,1
5cVeSOiS002MF1uiUFOPV5,21854.0,Mob Rich,53,50_60_class,1
3T0CG1MKkAu9rxA2ezgyLC,37591.0,The Soggy Bottom Boys,51,50_60_class,1
2RWMTZ0AXNLBbTT2Evtbdj,5402.0,Arrow Benjamin,54,50_60_class,1
5tECdXibmWAxONygvS9ktT,4260.0,Matt Wills,51,50_60_class,1
2cMVIRpseAO7fJAxNfg6rD,16629.0,CHASE B,59,50_60_class,1
3yzRiNMZdTsSUgplcyYZ4i,118122.0,Blanco Brown,66,60_70_class,1
6ttzO188jzpYIyj00pSsyZ,14.0,When It Rains In California,55,50_60_class,1
5eDzrKBgV4C8kovSd9vup9,9.0,Rain In Spain,53,50_60_class,1
3uHURKaTSA3GBQOqUbVXpm,4.0,Pacifica Norte,51,50_60_class,1
4zPX6V2gCI5nf46EQTpRr9,20.0,Nue,55,50_60_class,1
4ZedOHbnyLaFvvMuY6uaOM,33961.0,L'Tric,51,50_60_class,1
6kXm2YCtdUOpRYNKeKhfue,35564.0,Ryan Gosling,59,50_60_class,1
7MdYtdLOSFdHTFfM4TU2bf,8288.0,døves,51,50_60_class,1
6UaKHgRNaUxQfQD67gzgc5,9609.0,Luis Ángel Gómez Jaramillo,55,50_60_class,1
1D41XVo659DXvNYktKnn6e,811.0,15.,53,50_60_class,1
2dh3BSBT3YA8IaxyWYlVzO,1126.0,Opus Monik,52,50_60_class,1
21ey6s5hEcTcVKDrF5MWby,4370.0,KOLIDESCOPES,52,50_60_class,1
48sLioddyaXkuhyHXSkpsB,53272.0,Parson James,63,60_70_class,1
4Zt20mwx0XIcvxUglIfCDR,2284.0,McN,52,50_60_class,1
0xH1bgFshduejJalF03geC,37.0,Weather FX,51,50_60_class,1
2qaihH7C0RAiTnCDHYTkxY,12576.0,Jaroslav Beck,53,50_60_class,1
1oDUPFTxn5JyS8MxUe9ko4,7669.0,Fin Argus,55,50_60_class,1
68RoQ83MT6FpsNJQwfMOWK,215.0,MC Letto,58,50_60_class,1
5InVWl8IZB8zFAoNa5roKm,5718.0,Mc Kako,59,50_60_class,1
14piOhWdd0MbAPVmUqGLhH,5128.0,Ant Beale,52,50_60_class,1
5fa13NJjmn2uQ3dxZDi2Ge,876482.0,Bich Phuong,55,50_60_class,1
6z7oJJfl0VPdH5sFgogqMq,23974.0,Mary Jane,52,50_60_class,1
66tyfeU6ZerzudGCX9mXcg,4113.0,TRØVES,53,50_60_class,1
252rReS6Vt8eAzlmLaG7zs,3623.0,Saxophone Rufus,60,50_60_class,1
5NO9Da4kOYrg9E6iGhYQjg,1443.0,Scott Huckabay,52,50_60_class,1
6rYEqmajzlhGVaayOJ2bpJ,116131.0,Yasin,69,60_70_class,1
6t0ofV5WMAz84Iqu0YkmTV,1905.0,Zombic,60,50_60_class,1
5B8MzBYbmhTUA47z1mJFMs,2015.0,"The Cast of RuPaul's Drag Race UK, Season 2",51,50_60_class,1
2CeSpJpSDU42CUgPdGfyo0,23918.0,Thug Slime,55,50_60_class,1
6pF6MN603wSrisJcf7HS5v,50270.0,Lonely God,59,50_60_class,1
1fYdgyGBrMIEML5cuo5FpZ,49170.0,Natasha Mosley,62,60_70_class,1
19mMHUyLK5uYyg9D14yJP6,21771.0,Enisa,52,50_60_class,1
2tOGpIgNsnDk6BxqFU2vCX,3034.0,Il Ghost,54,50_60_class,1
2iI5KWXLjw1tqLQsdjuo0e,3761.0,Chael Produciendo,65,60_70_class,1
0bsQ8jCTdRt3F8R5nNU3hw,14538.0,Fetti031,55,50_60_class,1
4kxv2kGvnge97AbeT7sDGu,5908.0,Zaidbreak,51,50_60_class,1
4pGknLkW2buCRBkvnMQC5o,204.0,JBE Nature Sounds,58,50_60_class,1
3yJLZoq3Ra2VmSW5teVgih,8123.0,Walshy Fire,53,50_60_class,1
1mIhqTBJzWF8W2iWSuuO8f,108.0,Esmeraldas,51,50_60_class,1
6DK3E5dh7jJrKyAHfucWBB,3197.0,The Law,54,50_60_class,1
7y5vacxuCM2lyUEEPnQcwd,7421.0,RobGz,55,50_60_class,1
2hahtdJusGYC77DKod4qfB,107369.0,Miki Núñez,57,50_60_class,1
1HUtmqHzIj9AbYo1lVqk47,2977.0,Mauri,51,50_60_class,1
0caJEGgVuXuSHhhrMCmlkI,102313.0,Sefa,60,50_60_class,1
0kvp9mzfvoXvGtjSWTgrEb,14240.0,'In The Heights' Original Broadway Company,52,50_60_class,1
7vWFpgyWJ9CXisL0x6vYJN,5460.0,Antwaun Stanley,51,50_60_class,1
76ftqv1cm1EkrgWiC1pUUV,6241.0,Cimo Fränkel,51,50_60_class,1
1JNj4L9dFFnptBKFKpUaFL,617.0,BRT,52,50_60_class,1
7bFQpPcrEXYDQDcVPVahyC,361.0,NOUMENN,52,50_60_class,1
7AK1uvXalruijh6pjRVDl1,751.0,Skye Lewin,52,50_60_class,1
1KlUwB6uFECMC3zzvFvykx,37753.0,Niia,52,50_60_class,1
3mIj9lX2MWuHmhNCA7LSCW,4865318.0,The 1975,80,70_80_class,1
3NDMDBi628WQTlw2eJmBj9,684.0,The PeoplePeople,51,50_60_class,1
6xvpfMjWTougrRRtK7iikz,103072.0,Mason Ramsey,55,50_60_class,1
0vMv24BXeZOK8l3S5SMLri,17663.0,CashMoneyAp,52,50_60_class,1
3Gm5F95VdRxW3mqCn8RPBJ,1566946.0,Aminé,76,70_80_class,1
0azPQZGt11gedg5Le9hjC2,59822.0,Amigdala,57,50_60_class,1
4if49KlQEdVNk97CQYSFvt,39947.0,Pete & Bas,55,50_60_class,1
2xGCGoulmU85qYdpb2Z4xx,128631.0,Elliot Moss,53,50_60_class,1
1J9Z9bhqkgyqseEi85cbyx,187116.0,Mutemath,53,50_60_class,1
5t7FfMHr6IwUH5k2sLZ4n1,325.0,Chaya,53,50_60_class,1
7ltW5jYRnGOE4O1vcgW2DI,4230.0,MORGAN,57,50_60_class,1
7d10VF1J4LqW7vrpPOngzm,138833.0,Larkin Poe,52,50_60_class,1
6ENJ3Ibnu6u6TNjYgSLEC3,1478.0,Zara Khan,51,50_60_class,1
1IQ4CjwKkdARjL5KtYiMt4,49902.0,Ez Mil,57,50_60_class,1
1TFqjcoVis5TzVQxrHMSfA,670.0,cxlt.,58,50_60_class,1
5qwx5UF6qyRuQSchGwmZKW,49951.0,TheOdd1sOut,54,50_60_class,1
5lvoIhUaKTZ5DPNElfgAu6,385.0,Atticus Laines,51,50_60_class,1
0uGHltM64FZJWH1uOr8YWU,420.0,Joy Meyer-Williams,52,50_60_class,1
3WYkULuwVr6K98AQ2s3SYt,9391.0,Young Fanatic,53,50_60_class,1
6SSQog9cu2XcgHTRHPmECq,23516.0,BLIND.SEE,52,50_60_class,1
6EYGGkM2JDpX5CjHpGkiME,3663.0,Karri,53,50_60_class,1
3kft86DbqCNr7rjq3pEj0G,41186.0,Sarah Cothran,53,50_60_class,1
4uYezrzLeI9Y2Q8AnwO5ey,948.0,Riccardo Minasi,52,50_60_class,1
0RIwEP1SaALlxn9jOVqHfA,5881.0,Gjon's Tears,51,50_60_class,1
790JtoMXsEVQqzkerV3xuf,1776.0,Jamie Paige,57,50_60_class,1
1Na1sVrGWKwAigaW7a6hi5,22755.0,Boston Bun,54,50_60_class,1
50co4Is1HCEo8bhOyUWKpn,6110874.0,Young Thug,91,90_100_class,1
5rmln9rtcpJK2jz9QDvmYa,248.0,Idzi Kowalczyk,55,50_60_class,1
7truXesPB3lxuCDpUwRqGh,22.0,Sky Wishes,54,50_60_class,1
4FDTSH6593ZrweLvsonjQ5,22.0,Stone Steps,55,50_60_class,1
4XWAQN3T2e2rNDlcDO0lhS,27.0,Úrkoma,55,50_60_class,1
0fgYGY8NcvoPXNv21CLlul,13.0,Solene Edgar,55,50_60_class,1
3N5bWM0Opalb3v1tWy6NJn,20.0,Eleonora Feldt,55,50_60_class,1
6OgJnPHALT6sZtk9En6QHj,15.0,Eric Ardouin,55,50_60_class,1
2Tsae4bvjzn4Xtc8EhQrdG,31.0,Wes Jools,54,50_60_class,1
68NVLorVbyDWrMwmGpwyGP,21.0,Cameron Sinosa,56,50_60_class,1
3bhvCKBgGPO4OURkbYkt3b,30.0,Darcie Roman,53,50_60_class,1
2HwBdENnqvDpXaeLBMBtqF,38.0,Sezja,56,50_60_class,1
3vD11eZMv9wyggR6749dCd,37.0,Nessa Manuel,54,50_60_class,1
5YhEioqAso9a9SFhfkpViW,1995.0,Jim Well Tempered,51,50_60_class,1
4jq1dmUHoQcDOE2eRyTEGS,949.0,Jean Baudin Clarke,55,50_60_class,1
6iawb1h0XmXI9k5GNhkTvJ,964.0,Maximilian Oberroither,54,50_60_class,1
6RmuLYzCAon1ZG7wS6bk3c,575.0,Gerard Tahaud,54,50_60_class,1
1BgmLUmytJuDy5CEzP7SL6,615.0,IZKO,55,50_60_class,1
6QosmgnZ1b3MGb6aAtJIwq,67.0,Ocean Therapy,51,50_60_class,1
6GguXAl5qQsTNK1w0lOL6o,48.0,Sonic Atmos,55,50_60_class,1
4ETeWE9SAfaNU7XQ1RB2wq,9674.0,Nina Cobham,53,50_60_class,1
3mLdH6xxrscTf2poCN9Kzy,4541.0,Rio Santana,54,50_60_class,1
3OEJ7D4RwbnNFuG9JczKEa,36949.0,Yung Filly,54,50_60_class,1
36qSFTwqnZvCnpmSGY9TKe,11480.0,fliggsy,52,50_60_class,1
0IkXJjOYzNVtC7JByRI2cD,986.0,Ivan Moody,53,50_60_class,1
0Ld26D4Ya5Od7ZZpLanfQJ,4189.0,DJ Candlestick,53,50_60_class,1
3ghRXw2nUEH2THaL82hw8R,182193.0,La K'onga,65,60_70_class,1
4NYMUsIcUUsBHbV9DICa5x,12992.0,Nate Smith,59,50_60_class,1
26Js1EtYSgTosRfHYbEpZG,117.0,Lara Di Umbra,58,50_60_class,1
3zNfKSIPCXKHZqlo2HQQl2,109.0,Syla Lo,51,50_60_class,1
2BeDT71gJ5Qecfvu8v0aEV,111.0,Solidão,51,50_60_class,1
6RC5tRbakJ46EExHuPmxzK,1201.0,Celo1st,52,50_60_class,1
1eznSku2RY9VSvkhWxXdmx,1668.0,2nd Roof,54,50_60_class,1
3Tye8bBNb5g7QNBcpoFQRo,50.0,Ymlacio,51,50_60_class,1
2RQsqlGDunlzpIEm43kSlM,121311.0,Daniel Tosh,51,50_60_class,1
5iZR4UKrhE03RTdCSJo6eG,1006.0,Ambiworld,59,50_60_class,1
530BQdnWKWSFYjg8SKUGbN,667.0,Smoothe Sounds,51,50_60_class,1
2SIcjOzNioSRtl2lQVEQyx,106.0,Worldwide Nature Studios,59,50_60_class,1
6aTmUexSbRbZS83XVfCHcF,6786.0,GANK,51,50_60_class,1
2wrZRfjoJ5N3f1WyYjbKXL,165.0,Torben Overgaard,54,50_60_class,1
3LU5ho1MrktZxpRBGYPISK,2961.0,Miranda Glory,51,50_60_class,1
1HCBjtUbCVE4NasMBXZwuE,2541.0,MEDIKAL,51,50_60_class,1
6Irs7fI5Xuwhx38JhtarDu,29347.0,Younger Hunger,52,50_60_class,1
0b2B3PwcYzQAhuJacmcYgc,457624.0,The HU,61,60_70_class,1
7fVMq1kHVAQao9iPGHNGyK,216873.0,Resul Dindar,53,50_60_class,1
2yLzlEFtIS0Q9UkyBZdQA7,56178.0,Jessie Murph,51,50_60_class,1
4vXVzSSH673xUv5sUmRGYX,2079.0,no one's perfect,59,50_60_class,1
0FUsrstJwmg4WVHQMTYuUA,1090027.0,Şehinşah,69,60_70_class,1
7yWvIWQVF6Cfj5YTsrHIin,53.0,Kay Trinidad,51,50_60_class,1
15oLsNy8mZYaIukh4eDhXy,35795.0,Baby Smoove,56,50_60_class,1
2UyyBkpzN5w3hzZBZGvRZb,2996.0,Sosa Geek,54,50_60_class,1
0470FSE19wkoZe4R06GW9i,2977.0,Jodie Harsh,52,50_60_class,1
4jpaXieuls7LVzG1uma5Rs,236460.0,Avatar,58,50_60_class,1
3j3rIX7t66e988oBfi1rno,9625.0,Тайпан,54,50_60_class,1
40tqIiKClGVYgzgxL4YoQw,4620.0,Abe Hathot,57,50_60_class,1
0aCbxLi0ypSIj30oAT4T3o,1752.0,Johann Eder,58,50_60_class,1
4dsS37xSk8n0zdx7wRALNl,4736.0,Султан Лагучев,51,50_60_class,1
5t5FqBwTcgKTaWmfEbwQY9,799974.0,ENHYPEN,67,60_70_class,1
4VbAtGhXMJr2AGXa8fkcRu,270927.0,I-LAND,53,50_60_class,1
6cK3NBO6uP7hh0oyuVELFl,1091048.0,Saweetie,82,80_90_class,1
17pJAHDfdLvGuUwl2DkEgv,39836.0,Cory Marks,51,50_60_class,1
1z5xbcOeFRQXBVDpvRPh8H,195966.0,MEUTE,54,50_60_class,1
2gx1zKYcIAUboisufcHkjB,3918.0,Choji,52,50_60_class,1
6dHnnLJitCxdFTt9QmSQ8G,1027.0,Go Dassisti,52,50_60_class,1
7579yDSrhA6ZAArOo7m6UT,1108.0,Mc Bruninho da Praia,51,50_60_class,1
7i5nEmcVfMqh6hm0wVadrw,890.0,Elenko Week,64,60_70_class,1
27azwwkxutWL1BWMkgNIh0,4005.0,Vulgo FK,51,50_60_class,1
6ac253D3NynjiNAjkkR2TJ,2228.0,DJ Henrique da VK,51,50_60_class,1
6DL4EekcvzJIDIOOQQbe3Z,5632.0,Dubdisko,55,50_60_class,1
5ZHFfmxPiRYohYVeUnOogj,23062.0,Ducon,60,50_60_class,1
1sUkDjXjPTILSBKDO7x2kW,3458.0,MC Ks,61,60_70_class,1
2TqXAXuNUnnzzCTuAs5DX5,99237.0,Ananda,52,50_60_class,1
2Y6r2PsV3fryGQmG8JJORn,88.0,Mc Topre,59,50_60_class,1
64ZV1p2uqJZi2StfpemVFD,276.0,DJ J2,59,50_60_class,1
6tQDQivRhULyEMBCneS7f9,906.0,DJ PBeats,59,50_60_class,1
5bi4lyuj5ZrayYKlibl9ij,50737.0,Original Broadway Cast of Dear Evan Hansen,59,50_60_class,1
6PILkXbgkMh4nUUl6Ov6ON,2575.0,DJ TS,60,50_60_class,1
4WrL8YBVkibeodZIhBLjsn,3271.0,DJ Will22,61,60_70_class,1
1nsdnHv49z0H5oPj3sJ3to,266229.0,DreamDoll,57,50_60_class,1
5oSCIcpPdrO3UhTMATxkYL,16159.0,Ciscero,51,50_60_class,1
028lPW2NdWHdSPCkRkcyhd,28740.0,Ant Clemons,61,60_70_class,1
2c9O21YLFy4tFI9zCVhbFg,77081.0,Sunday Service Choir,55,50_60_class,1
5NjUjtjtkzZqRuWFdspT1K,19191.0,King Chip,57,50_60_class,1
3qEnCAnX23lvoxZYtBiPgL,40585.0,ENNY,58,50_60_class,1
6Y20PijIkUoCtuvtkz37dO,3384.0,Austyn Johnson,54,50_60_class,1
29ijED2bnnprp2TciAK1aO,70542.0,Drake White,54,50_60_class,1
4UcGO4hOufILa9qGd3KOCo,24784.0,La Perversa,55,50_60_class,1
3P8W0rYcexMlnGDDPoh5I3,803.0,Jennifer Laura Thompson,53,50_60_class,1
4ckWVaYN8j0EZrNFRHmxZx,7781.0,Marmi,53,50_60_class,1
2rP19mjQlqtCScJ3zqLUb1,68203.0,Letdown.,53,50_60_class,1
3YzuOhp0V0YIuaukc7U3Rp,443.0,Hello O'shay,57,50_60_class,1
5mU7ohKXRejACFS8eZIixp,1685.0,Malou,55,50_60_class,1
5Vy6RSEJf7dqYyymV9T632,412.0,Dayana,54,50_60_class,1
5emKKqhb4oYf9k3sWw0At9,30.0,The Mindful,51,50_60_class,1
2ZFshTMWFRTaeIuk7ryC4s,76.0,The Calm Factory,56,50_60_class,1
1ITjgqpqMDJlqZGAK3mlPQ,63650.0,Sefo,58,50_60_class,1
4EEHl1uaKjKWPFIkhE1fRY,908.0,DUBOSS,52,50_60_class,1
5vx4pDmiFDyKMhuOIgpiRv,24107.0,Sydney Rose,55,50_60_class,1
7GacyaFUp0qkEJglERX9N7,384227.0,Alfa,62,60_70_class,1
